SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE
50,1,51,Alabama,Elmore County,12,9,5220,2489,2731
50,1,51,Alabama,Elmore County,12,10,5522,2558,2964
50,1,51,Alabama,Elmore County,12,11,5248,2517,2731
50,1,51,Alabama,Elmore County,12,12,5767,2729,3038
50,1,51,Alabama,Elmore County,12,13,5259,2508,2751
50,1,51,Alabama,Elmore County,12,14,4182,1915,2267
50,1,51,Alabama,Elmore County,12,15,3543,1674,1869
50,1,51,Alabama,Elmore County,12,16,2374,1110,1264
50,1,51,Alabama,Elmore County,12,17,1409,621,788
50,1,51,Alabama,Elmore County,12,18,1149,369,780
50,1,53,Alabama,Escambia County,12,0,36633,18425,18208
50,1,53,Alabama,Escambia County,12,1,2202,1089,1113
50,1,53,Alabama,Escambia County,12,2,2314,1165,1149
50,1,53,Alabama,Escambia County,12,3,2325,1169,1156
50,1,53,Alabama,Escambia County,12,4,2148,1057,1091
50,1,53,Alabama,Escambia County,12,5,2045,1097,948
50,1,53,Alabama,Escambia County,12,6,2673,1455,1218
50,1,53,Alabama,Escambia County,12,7,2300,1323,977
50,1,53,Alabama,Escambia County,12,8,2270,1236,1034
50,1,53,Alabama,Escambia County,12,9,2208,1208,1000
50,1,53,Alabama,Escambia County,12,10,2422,1310,1112
50,1,53,Alabama,Escambia County,12,11,2253,1196,1057
50,1,53,Alabama,Escambia County,12,12,2507,1240,1267
50,1,53,Alabama,Escambia County,12,13,2275,1067,1208
50,1,53,Alabama,Escambia County,12,14,2056,943,1113
50,1,53,Alabama,Escambia County,12,15,1741,755,986
50,1,53,Alabama,Escambia County,12,16,1336,547,789
50,1,53,Alabama,Escambia County,12,17,864,351,513
50,1,53,Alabama,Escambia County,12,18,694,217,477
50,1,55,Alabama,Etowah County,12,0,102268,49496,52772
50,1,55,Alabama,Etowah County,12,1,5964,3069,2895
50,1,55,Alabama,Etowah County,12,2,5936,3091,2845
50,1,55,Alabama,Etowah County,12,3,6078,3090,2988
50,1,55,Alabama,Etowah County,12,4,6127,3162,2965
50,1,55,Alabama,Etowah County,12,5,6124,3142,2982
50,1,55,Alabama,Etowah County,12,6,6679,3321,3358
50,1,55,Alabama,Etowah County,12,7,5785,2790,2995
50,1,55,Alabama,Etowah County,12,8,6091,2948,3143
50,1,55,Alabama,Etowah County,12,9,6000,2875,3125
50,1,55,Alabama,Etowah County,12,10,7021,3403,3618
50,1,55,Alabama,Etowah County,12,11,6755,3310,3445
50,1,55,Alabama,Etowah County,12,12,6907,3315,3592
50,1,55,Alabama,Etowah County,12,13,7005,3352,3653
50,1,55,Alabama,Etowah County,12,14,6414,2960,3454
50,1,55,Alabama,Etowah County,12,15,5459,2486,2973
50,1,55,Alabama,Etowah County,12,16,3598,1567,2031
50,1,55,Alabama,Etowah County,12,17,2343,957,1386
50,1,55,Alabama,Etowah County,12,18,1982,658,1324
50,1,57,Alabama,Fayette County,12,0,16302,7937,8365
50,1,57,Alabama,Fayette County,12,1,902,447,455
50,1,57,Alabama,Fayette County,12,2,956,475,481
50,1,57,Alabama,Fayette County,12,3,997,526,471
50,1,57,Alabama,Fayette County,12,4,912,468,444
50,1,57,Alabama,Fayette County,12,5,912,481,431
50,1,57,Alabama,Fayette County,12,6,997,502,495
50,1,57,Alabama,Fayette County,12,7,873,424,449
50,1,57,Alabama,Fayette County,12,8,889,450,439
50,1,57,Alabama,Fayette County,12,9,913,454,459
50,1,57,Alabama,Fayette County,12,10,1053,514,539
50,1,57,Alabama,Fayette County,12,11,1009,495,514
50,1,57,Alabama,Fayette County,12,12,1190,610,580
50,1,57,Alabama,Fayette County,12,13,1154,539,615
50,1,57,Alabama,Fayette County,12,14,1119,517,602
50,1,57,Alabama,Fayette County,12,15,924,408,516
50,1,57,Alabama,Fayette County,12,16,707,310,397
50,1,57,Alabama,Fayette County,12,17,470,205,265
50,1,57,Alabama,Fayette County,12,18,325,112,213
50,1,59,Alabama,Franklin County,12,0,31362,15782,15580
50,1,59,Alabama,Franklin County,12,1,2127,1079,1048
50,1,59,Alabama,Franklin County,12,2,2167,1115,1052
50,1,59,Alabama,Franklin County,12,3,2185,1117,1068
50,1,59,Alabama,Franklin County,12,4,2009,1052,957
50,1,59,Alabama,Franklin County,12,5,1766,941,825
50,1,59,Alabama,Franklin County,12,6,2043,1072,971
50,1,59,Alabama,Franklin County,12,7,1922,1015,907
50,1,59,Alabama,Franklin County,12,8,1836,953,883
50,1,59,Alabama,Franklin County,12,9,1882,968,914
50,1,59,Alabama,Franklin County,12,10,2170,1126,1044
50,1,59,Alabama,Franklin County,12,11,1954,1001,953
50,1,59,Alabama,Franklin County,12,12,2007,996,1011
50,1,59,Alabama,Franklin County,12,13,1920,952,968
50,1,59,Alabama,Franklin County,12,14,1696,769,927
50,1,59,Alabama,Franklin County,12,15,1399,681,718
50,1,59,Alabama,Franklin County,12,16,999,423,576
50,1,59,Alabama,Franklin County,12,17,693,296,397
50,1,59,Alabama,Franklin County,12,18,587,226,361
50,1,61,Alabama,Geneva County,12,0,26271,12827,13444
50,1,61,Alabama,Geneva County,12,1,1430,721,709
50,1,61,Alabama,Geneva County,12,2,1561,784,777
50,1,61,Alabama,Geneva County,12,3,1723,879,844
50,1,61,Alabama,Geneva County,12,4,1618,846,772
50,1,61,Alabama,Geneva County,12,5,1243,642,601
50,1,61,Alabama,Geneva County,12,6,1505,750,755
50,1,61,Alabama,Geneva County,12,7,1518,743,775
50,1,61,Alabama,Geneva County,12,8,1471,702,769
50,1,61,Alabama,Geneva County,12,9,1526,758,768
50,1,61,Alabama,Geneva County,12,10,1681,807,874
50,1,61,Alabama,Geneva County,12,11,1807,925,882
50,1,61,Alabama,Geneva County,12,12,1837,902,935
50,1,61,Alabama,Geneva County,12,13,1931,932,999
50,1,61,Alabama,Geneva County,12,14,1651,810,841
50,1,61,Alabama,Geneva County,12,15,1453,698,755
50,1,61,Alabama,Geneva County,12,16,1055,468,587
50,1,61,Alabama,Geneva County,12,17,669,245,424
50,1,61,Alabama,Geneva County,12,18,592,215,377
50,1,63,Alabama,Greene County,12,0,8111,3829,4282
50,1,63,Alabama,Greene County,12,1,466,247,219
50,1,63,Alabama,Greene County,12,2,480,250,230
50,1,63,Alabama,Greene County,12,3,509,245,264
50,1,63,Alabama,Greene County,12,4,472,233,239
50,1,63,Alabama,Greene County,12,5,446,231,215
50,1,63,Alabama,Greene County,12,6,521,270,251
50,1,63,Alabama,Greene County,12,7,419,206,213
50,1,63,Alabama,Greene County,12,8,433,195,238
50,1,63,Alabama,Greene County,12,9,400,193,207
50,1,63,Alabama,Greene County,12,10,410,195,215
50,1,63,Alabama,Greene County,12,11,467,204,263
50,1,63,Alabama,Greene County,12,12,563,256,307
50,1,63,Alabama,Greene County,12,13,635,286,349
50,1,63,Alabama,Greene County,12,14,653,302,351
50,1,63,Alabama,Greene County,12,15,462,198,264
50,1,63,Alabama,Greene County,12,16,320,144,176
50,1,63,Alabama,Greene County,12,17,211,96,115
50,1,63,Alabama,Greene County,12,18,244,78,166
50,1,65,Alabama,Hale County,12,0,14651,6950,7701
50,1,65,Alabama,Hale County,12,1,990,525,465
50,1,65,Alabama,Hale County,12,2,906,462,444
50,1,65,Alabama,Hale County,12,3,947,495,452
50,1,65,Alabama,Hale County,12,4,872,441,431
50,1,65,Alabama,Hale County,12,5,877,407,470
50,1,65,Alabama,Hale County,12,6,956,475,481
50,1,65,Alabama,Hale County,12,7,803,391,412
50,1,65,Alabama,Hale County,12,8,848,379,469
50,1,65,Alabama,Hale County,12,9,782,348,434
50,1,65,Alabama,Hale County,12,10,784,372,412
50,1,65,Alabama,Hale County,12,11,883,382,501
50,1,65,Alabama,Hale County,12,12,1080,508,572
50,1,65,Alabama,Hale County,12,13,1038,495,543
50,1,65,Alabama,Hale County,12,14,917,443,474
50,1,65,Alabama,Hale County,12,15,740,359,381
50,1,65,Alabama,Hale County,12,16,529,242,287
50,1,65,Alabama,Hale County,12,17,337,122,215
50,1,65,Alabama,Hale County,12,18,362,104,258
50,1,67,Alabama,Henry County,12,0,17205,8309,8896
50,1,67,Alabama,Henry County,12,1,896,474,422
50,1,67,Alabama,Henry County,12,2,925,475,450
50,1,67,Alabama,Henry County,12,3,1025,519,506
50,1,67,Alabama,Henry County,12,4,997,519,478
50,1,67,Alabama,Henry County,12,5,845,449,396
50,1,67,Alabama,Henry County,12,6,929,467,462
50,1,67,Alabama,Henry County,12,7,888,418,470
50,1,67,Alabama,Henry County,12,8,1014,490,524
50,1,67,Alabama,Henry County,12,9,1030,505,525
50,1,67,Alabama,Henry County,12,10,1137,563,574
50,1,67,Alabama,Henry County,12,11,1111,540,571
50,1,67,Alabama,Henry County,12,12,1137,531,606
50,1,67,Alabama,Henry County,12,13,1240,594,646
50,1,67,Alabama,Henry County,12,14,1287,562,725
50,1,67,Alabama,Henry County,12,15,1126,543,583
50,1,67,Alabama,Henry County,12,16,704,322,382
50,1,67,Alabama,Henry County,12,17,482,215,267
50,1,67,Alabama,Henry County,12,18,432,123,309
50,1,69,Alabama,Houston County,12,0,105882,50628,55254
50,1,69,Alabama,Houston County,12,1,6631,3425,3206
50,1,69,Alabama,Houston County,12,2,6568,3422,3146
50,1,69,Alabama,Houston County,12,3,6818,3531,3287
50,1,69,Alabama,Houston County,12,4,6603,3393,3210
50,1,69,Alabama,Houston County,12,5,5805,2880,2925
50,1,69,Alabama,Houston County,12,6,7137,3372,3765
50,1,69,Alabama,Houston County,12,7,6662,3146,3516
50,1,69,Alabama,Houston County,12,8,6748,3262,3486
50,1,69,Alabama,Houston County,12,9,6336,2950,3386
50,1,69,Alabama,Houston County,12,10,6717,3195,3522
50,1,69,Alabama,Houston County,12,11,6568,3165,3403
50,1,69,Alabama,Houston County,12,12,7273,3410,3863
50,1,69,Alabama,Houston County,12,13,6832,3250,3582
50,1,69,Alabama,Houston County,12,14,6041,2709,3332
50,1,69,Alabama,Houston County,12,15,5168,2348,2820
50,1,69,Alabama,Houston County,12,16,3502,1519,1983
50,1,69,Alabama,Houston County,12,17,2353,939,1414
50,1,69,Alabama,Houston County,12,18,2120,712,1408
50,1,71,Alabama,Jackson County,12,0,51626,25367,26259
50,1,71,Alabama,Jackson County,12,1,2777,1445,1332
50,1,71,Alabama,Jackson County,12,2,2816,1465,1351
50,1,71,Alabama,Jackson County,12,3,3107,1641,1466
50,1,71,Alabama,Jackson County,12,4,3075,1578,1497
50,1,71,Alabama,Jackson County,12,5,2740,1412,1328
50,1,71,Alabama,Jackson County,12,6,3203,1593,1610
50,1,71,Alabama,Jackson County,12,7,2731,1381,1350
50,1,71,Alabama,Jackson County,12,8,2923,1392,1531
50,1,71,Alabama,Jackson County,12,9,3152,1521,1631
50,1,71,Alabama,Jackson County,12,10,3484,1785,1699
50,1,71,Alabama,Jackson County,12,11,3372,1684,1688
50,1,71,Alabama,Jackson County,12,12,3765,1830,1935
50,1,71,Alabama,Jackson County,12,13,3890,1908,1982
50,1,71,Alabama,Jackson County,12,14,3376,1616,1760
50,1,71,Alabama,Jackson County,12,15,2859,1291,1568
50,1,71,Alabama,Jackson County,12,16,2039,935,1104
50,1,71,Alabama,Jackson County,12,17,1321,551,770
50,1,71,Alabama,Jackson County,12,18,996,339,657
50,1,73,Alabama,Jefferson County,12,0,658573,311232,347341
50,1,73,Alabama,Jefferson County,12,1,42323,21480,20843
50,1,73,Alabama,Jefferson County,12,2,41498,21283,20215
50,1,73,Alabama,Jefferson County,12,3,41885,21235,20650
50,1,73,Alabama,Jefferson County,12,4,40712,20323,20389
50,1,73,Alabama,Jefferson County,12,5,41155,20094,21061
50,1,73,Alabama,Jefferson County,12,6,49542,23993,25549
50,1,73,Alabama,Jefferson County,12,7,46758,22270,24488
50,1,73,Alabama,Jefferson County,12,8,43602,20591,23011
50,1,73,Alabama,Jefferson County,12,9,39914,18807,21107
50,1,73,Alabama,Jefferson County,12,10,39930,19045,20885
50,1,73,Alabama,Jefferson County,12,11,38601,18235,20366
50,1,73,Alabama,Jefferson County,12,12,42852,19985,22867
50,1,73,Alabama,Jefferson County,12,13,42472,19216,23256
50,1,73,Alabama,Jefferson County,12,14,36582,16369,20213
50,1,73,Alabama,Jefferson County,12,15,27095,12044,15051
50,1,73,Alabama,Jefferson County,12,16,18020,7442,10578
50,1,73,Alabama,Jefferson County,12,17,12222,4592,7630
50,1,73,Alabama,Jefferson County,12,18,13410,4228,9182
50,1,75,Alabama,Lamar County,12,0,13805,6760,7045
50,1,75,Alabama,Lamar County,12,1,784,401,383
50,1,75,Alabama,Lamar County,12,2,754,378,376
50,1,75,Alabama,Lamar County,12,3,874,457,417
50,1,75,Alabama,Lamar County,12,4,811,435,376
50,1,75,Alabama,Lamar County,12,5,700,357,343
50,1,75,Alabama,Lamar County,12,6,777,378,399
50,1,75,Alabama,Lamar County,12,7,721,351,370
50,1,75,Alabama,Lamar County,12,8,728,354,374
50,1,75,Alabama,Lamar County,12,9,824,401,423
50,1,75,Alabama,Lamar County,12,10,907,457,450
50,1,75,Alabama,Lamar County,12,11,875,433,442
50,1,75,Alabama,Lamar County,12,12,978,499,479
50,1,75,Alabama,Lamar County,12,13,1012,488,524
50,1,75,Alabama,Lamar County,12,14,843,422,421
50,1,75,Alabama,Lamar County,12,15,803,373,430
50,1,75,Alabama,Lamar County,12,16,605,280,325
50,1,75,Alabama,Lamar County,12,17,450,183,267
50,1,75,Alabama,Lamar County,12,18,359,113,246
50,1,77,Alabama,Lauderdale County,12,0,92729,44490,48239
50,1,77,Alabama,Lauderdale County,12,1,4732,2430,2302
50,1,77,Alabama,Lauderdale County,12,2,4804,2486,2318
50,1,77,Alabama,Lauderdale County,12,3,5287,2620,2667
50,1,77,Alabama,Lauderdale County,12,4,6074,3049,3025
50,1,77,Alabama,Lauderdale County,12,5,7688,3699,3989
50,1,77,Alabama,Lauderdale County,12,6,6022,3056,2966
50,1,77,Alabama,Lauderdale County,12,7,5095,2561,2534
50,1,77,Alabama,Lauderdale County,12,8,5170,2521,2649
50,1,77,Alabama,Lauderdale County,12,9,4774,2331,2443
50,1,77,Alabama,Lauderdale County,12,10,5580,2712,2868
50,1,77,Alabama,Lauderdale County,12,11,5775,2784,2991
50,1,77,Alabama,Lauderdale County,12,12,6301,3015,3286
50,1,77,Alabama,Lauderdale County,12,13,6420,2964,3456
50,1,77,Alabama,Lauderdale County,12,14,5810,2728,3082
50,1,77,Alabama,Lauderdale County,12,15,5084,2295,2789
50,1,77,Alabama,Lauderdale County,12,16,3634,1568,2066
50,1,77,Alabama,Lauderdale County,12,17,2347,945,1402
50,1,77,Alabama,Lauderdale County,12,18,2132,726,1406
50,1,79,Alabama,Lawrence County,12,0,32924,16034,16890
50,1,79,Alabama,Lawrence County,12,1,1834,965,869
50,1,79,Alabama,Lawrence County,12,2,1896,953,943
50,1,79,Alabama,Lawrence County,12,3,2143,1079,1064
50,1,79,Alabama,Lawrence County,12,4,1910,991,919
50,1,79,Alabama,Lawrence County,12,5,1714,861,853
50,1,79,Alabama,Lawrence County,12,6,2096,1032,1064
50,1,79,Alabama,Lawrence County,12,7,1879,917,962
50,1,79,Alabama,Lawrence County,12,8,1854,912,942
50,1,79,Alabama,Lawrence County,12,9,1830,911,919
50,1,79,Alabama,Lawrence County,12,10,2200,1066,1134
50,1,79,Alabama,Lawrence County,12,11,2437,1223,1214
50,1,79,Alabama,Lawrence County,12,12,2571,1221,1350
50,1,79,Alabama,Lawrence County,12,13,2273,1076,1197
50,1,79,Alabama,Lawrence County,12,14,1961,931,1030
50,1,79,Alabama,Lawrence County,12,15,1737,804,933
50,1,79,Alabama,Lawrence County,12,16,1268,569,699
50,1,79,Alabama,Lawrence County,12,17,735,327,408
50,1,79,Alabama,Lawrence County,12,18,586,196,390
50,1,81,Alabama,Lee County,12,0,164542,80840,83702
50,1,81,Alabama,Lee County,12,1,9572,4869,4703
50,1,81,Alabama,Lee County,12,2,9519,4953,4566
50,1,81,Alabama,Lee County,12,3,9995,5105,4890
50,1,81,Alabama,Lee County,12,4,13266,6574,6692
50,1,81,Alabama,Lee County,12,5,21333,11199,10134
50,1,81,Alabama,Lee County,12,6,12572,6273,6299
50,1,81,Alabama,Lee County,12,7,10536,5157,5379
50,1,81,Alabama,Lee County,12,8,10466,5019,5447
50,1,81,Alabama,Lee County,12,9,9529,4593,4936
50,1,81,Alabama,Lee County,12,10,9828,4673,5155
50,1,81,Alabama,Lee County,12,11,9279,4536,4743
50,1,81,Alabama,Lee County,12,12,9607,4658,4949
50,1,81,Alabama,Lee County,12,13,8628,4082,4546
50,1,81,Alabama,Lee County,12,14,7027,3215,3812
50,1,81,Alabama,Lee County,12,15,5651,2644,3007
50,1,81,Alabama,Lee County,12,16,3625,1634,1991
50,1,81,Alabama,Lee County,12,17,2251,989,1262
50,1,81,Alabama,Lee County,12,18,1858,667,1191
50,1,83,Alabama,Limestone County,12,0,98915,49444,49471
50,1,83,Alabama,Limestone County,12,1,5474,2795,2679
50,1,83,Alabama,Limestone County,12,2,6012,2968,3044
50,1,83,Alabama,Limestone County,12,3,6584,3318,3266
50,1,83,Alabama,Limestone County,12,4,6220,3172,3048
50,1,83,Alabama,Limestone County,12,5,5399,2828,2571
50,1,83,Alabama,Limestone County,12,6,6432,3318,3114
50,1,83,Alabama,Limestone County,12,7,6492,3331,3161
50,1,83,Alabama,Limestone County,12,8,6864,3543,3321
50,1,83,Alabama,Limestone County,12,9,6622,3399,3223
50,1,83,Alabama,Limestone County,12,10,7050,3602,3448
50,1,83,Alabama,Limestone County,12,11,7207,3645,3562
50,1,83,Alabama,Limestone County,12,12,7250,3680,3570
50,1,83,Alabama,Limestone County,12,13,6228,3056,3172
50,1,83,Alabama,Limestone County,12,14,4937,2406,2531
50,1,83,Alabama,Limestone County,12,15,4157,1890,2267
50,1,83,Alabama,Limestone County,12,16,2815,1279,1536
50,1,83,Alabama,Limestone County,12,17,1740,731,1009
50,1,83,Alabama,Limestone County,12,18,1432,483,949
50,1,85,Alabama,Lowndes County,12,0,9726,4570,5156
50,1,85,Alabama,Lowndes County,12,1,586,308,278
50,1,85,Alabama,Lowndes County,12,2,628,305,323
50,1,85,Alabama,Lowndes County,12,3,600,288,312
50,1,85,Alabama,Lowndes County,12,4,541,282,259
50,1,85,Alabama,Lowndes County,12,5,530,259,271
50,1,85,Alabama,Lowndes County,12,6,638,316,322
50,1,85,Alabama,Lowndes County,12,7,584,281,303
50,1,85,Alabama,Lowndes County,12,8,533,259,274
50,1,85,Alabama,Lowndes County,12,9,471,215,256
50,1,85,Alabama,Lowndes County,12,10,555,254,301
50,1,85,Alabama,Lowndes County,12,11,653,298,355
50,1,85,Alabama,Lowndes County,12,12,765,359,406
50,1,85,Alabama,Lowndes County,12,13,721,330,391
50,1,85,Alabama,Lowndes County,12,14,583,281,302
50,1,85,Alabama,Lowndes County,12,15,510,205,305
50,1,85,Alabama,Lowndes County,12,16,370,166,204
50,1,85,Alabama,Lowndes County,12,17,236,97,139
50,1,85,Alabama,Lowndes County,12,18,222,67,155
50,1,87,Alabama,Macon County,12,0,18068,8218,9850
50,1,87,Alabama,Macon County,12,1,875,455,420
50,1,87,Alabama,Macon County,12,2,830,399,431
50,1,87,Alabama,Macon County,12,3,849,434,415
50,1,87,Alabama,Macon County,12,4,1548,728,820
50,1,87,Alabama,Macon County,12,5,2085,918,1167
50,1,87,Alabama,Macon County,12,6,1208,576,632
50,1,87,Alabama,Macon County,12,7,873,391,482
50,1,87,Alabama,Macon County,12,8,788,372,416
50,1,87,Alabama,Macon County,12,9,784,375,409
50,1,87,Alabama,Macon County,12,10,953,423,530
50,1,87,Alabama,Macon County,12,11,1039,465,574
50,1,87,Alabama,Macon County,12,12,1213,533,680
50,1,87,Alabama,Macon County,12,13,1238,581,657
50,1,87,Alabama,Macon County,12,14,1302,562,740
50,1,87,Alabama,Macon County,12,15,984,430,554
50,1,87,Alabama,Macon County,12,16,672,287,385
50,1,87,Alabama,Macon County,12,17,418,160,258
50,1,87,Alabama,Macon County,12,18,409,129,280
50,1,89,Alabama,Madison County,12,0,372909,182366,190543
50,1,89,Alabama,Madison County,12,1,21862,11144,10718
50,1,89,Alabama,Madison County,12,2,22016,11251,10765
50,1,89,Alabama,Madison County,12,3,22981,11750,11231
50,1,89,Alabama,Madison County,12,4,24175,12320,11855
50,1,89,Alabama,Madison County,12,5,25074,12601,12473
50,1,89,Alabama,Madison County,12,6,27249,14065,13184
50,1,89,Alabama,Madison County,12,7,25563,12738,12825
50,1,89,Alabama,Madison County,12,8,24124,11993,12131
50,1,89,Alabama,Madison County,12,9,21531,10383,11148
50,1,89,Alabama,Madison County,12,10,23027,10961,12066
50,1,89,Alabama,Madison County,12,11,25112,12170,12942
50,1,89,Alabama,Madison County,12,12,28818,14120,14698
50,1,89,Alabama,Madison County,12,13,24241,11788,12453
50,1,89,Alabama,Madison County,12,14,18271,8568,9703
50,1,89,Alabama,Madison County,12,15,14803,6720,8083
50,1,89,Alabama,Madison County,12,16,10378,4424,5954
50,1,89,Alabama,Madison County,12,17,7253,3004,4249
50,1,89,Alabama,Madison County,12,18,6431,2366,4065
50,1,91,Alabama,Marengo County,12,0,18863,8839,10024
50,1,91,Alabama,Marengo County,12,1,1165,583,582
50,1,91,Alabama,Marengo County,12,2,1104,534,570
50,1,91,Alabama,Marengo County,12,3,1250,627,623
50,1,91,Alabama,Marengo County,12,4,1160,597,563
50,1,91,Alabama,Marengo County,12,5,1072,542,530
50,1,91,Alabama,Marengo County,12,6,1234,606,628
50,1,91,Alabama,Marengo County,12,7,1103,517,586
50,1,91,Alabama,Marengo County,12,8,990,454,536
50,1,91,Alabama,Marengo County,12,9,1072,511,561
50,1,91,Alabama,Marengo County,12,10,1158,512,646
50,1,91,Alabama,Marengo County,12,11,1202,565,637
50,1,91,Alabama,Marengo County,12,12,1260,548,712
50,1,91,Alabama,Marengo County,12,13,1344,631,713
50,1,91,Alabama,Marengo County,12,14,1135,554,581
50,1,91,Alabama,Marengo County,12,15,988,427,561
50,1,91,Alabama,Marengo County,12,16,704,321,383
50,1,91,Alabama,Marengo County,12,17,435,159,276
50,1,91,Alabama,Marengo County,12,18,487,151,336
50,1,93,Alabama,Marion County,12,0,29709,14626,15083
50,1,93,Alabama,Marion County,12,1,1572,831,741
50,1,93,Alabama,Marion County,12,2,1681,832,849
50,1,93,Alabama,Marion County,12,3,1787,947,840
50,1,93,Alabama,Marion County,12,4,1761,923,838
50,1,93,Alabama,Marion County,12,5,1592,849,743
50,1,93,Alabama,Marion County,12,6,1760,876,884
50,1,93,Alabama,Marion County,12,7,1653,829,824
50,1,93,Alabama,Marion County,12,8,1645,792,853
50,1,93,Alabama,Marion County,12,9,1639,813,826
50,1,93,Alabama,Marion County,12,10,2009,1035,974
50,1,93,Alabama,Marion County,12,11,2078,1045,1033
50,1,93,Alabama,Marion County,12,12,2153,1086,1067
50,1,93,Alabama,Marion County,12,13,1990,970,1020
50,1,93,Alabama,Marion County,12,14,1823,867,956
50,1,93,Alabama,Marion County,12,15,1675,753,922
50,1,93,Alabama,Marion County,12,16,1222,541,681
50,1,93,Alabama,Marion County,12,17,950,388,562
50,1,93,Alabama,Marion County,12,18,719,249,470
50,1,95,Alabama,Marshall County,12,0,96774,47717,49057
50,1,95,Alabama,Marshall County,12,1,6975,3518,3457
50,1,95,Alabama,Marshall County,12,2,6475,3362,3113
50,1,95,Alabama,Marshall County,12,3,6874,3536,3338
50,1,95,Alabama,Marshall County,12,4,6174,3134,3040
50,1,95,Alabama,Marshall County,12,5,5514,2940,2574
50,1,95,Alabama,Marshall County,12,6,6284,3226,3058
50,1,95,Alabama,Marshall County,12,7,5719,2887,2832
